79,67.15417,19.18028,66.37250,17.92806
79,66.37250,17.92806,65.73375,17.54250
79,65.73375,17.54250,57.29042,24.05333
80,277.20792,-49.07083,276.74333,-45.96833
81,252.16625,-69.02778,229.72750,-68.67944
81,229.72750,-68.67944,238.78542,-63.43056
81,238.78542,-63.43056,252.16625,-69.02778
82,33.98417,33.35889,32.38583,34.98722
82,32.38583,34.98722,28.27042,29.57889
82,28.27042,29.57889,33.98417,33.35889
83,334.62542,-60.25972,349.35750,-58.23583
83,349.35750,-58.23583,5.01792,-64.87472
83,349.35750,-58.23583,7.88625,-62.95806
84,206.88500,49.31333,200.98125,54.92528
84,200.98125,54.92528,193.50708,55.95972
84,193.50708,55.95972,183.85667,57.03250
84,183.85667,57.03250,165.93208,61.75083
84,165.93208,61.75083,165.46042,56.38250
84,165.46042,56.38250,178.45750,53.69472
84,178.45750,53.69472,183.85667,57.03250
84,178.45750,53.69472,176.51250,47.77944
84,176.51250,47.77944,167.41583,44.49861
84,167.41583,44.49861,154.27417,42.91444
84,167.41583,44.49861,155.58208,41.49944
84,165.46042,56.38250,148.02667,54.06444
84,148.02667,54.06444,143.21802,51.67860
84,143.21802,51.67860,135.90625,47.15667
84,143.21802,51.67860,134.80167,48.04167
84,148.02667,54.06444,147.74750,59.03861
84,147.74750,59.03861,127.56625,60.71806
84,127.56625,60.71806,142.88250,63.06167
84,142.88250,63.06167,165.93208,61.75083
85,37.95292,89.26417,263.05375,86.58639
85,263.05375,86.58639,251.49208,82.03722
85,251.49208,82.03722,236.01458,77.79444
85,236.01458,77.79444,244.37625,75.75528
85,244.37625,75.75528,230.18208,71.83389
85,230.18208,71.83389,222.67625,74.15556
85,222.67625,74.15556,236.01458,77.79444
86,122.38333,-47.33667,130.07333,-52.92194
86,130.07333,-52.92194,131.17583,-54.70833
86,131.17583,-54.70833,140.52846,-55.01070
86,140.52846,-55.01070,149.21583,-54.56778
86,149.21583,-54.56778,161.69250,-49.42000
86,161.69250,-49.42000,159.32542,-48.22583
86,159.32542,-48.22583,153.68417,-42.12194
86,153.68417,-42.12194,142.67500,-40.46667
86,142.67500,-40.46667,136.99917,-43.43250
86,136.99917,-43.43250,122.38333,-47.33667
87,176.46500,6.52944,184.66792,-0.78722
87,184.66792,-0.78722,190.41500,-1.44944
87,190.41500,-1.44944,201.29833,-11.16139
87,201.29833,-11.16139,213.22417,-10.27361
87,213.22417,-10.27361,214.00375,-6.00056
87,214.00375,-6.00056,220.76500,-5.65833
87,201.29833,-11.16139,203.67333,-0.59583
87,203.67333,-0.59583,210.41167,1.54444
87,210.41167,1.54444,221.56208,1.89278
87,203.67333,-0.59583,193.90083,3.39750
87,193.90083,3.39750,195.54417,10.95917
87,193.90083,3.39750,190.41500,-1.44944
88,115.45500,-72.60611,107.18708,-70.49889
88,107.18708,-70.49889,121.98250,-68.61722
88,121.98250,-68.61722,115.45500,-72.60611
88,121.98250,-68.61722,109.20750,-67.95722
88,121.98250,-68.61722,126.43417,-66.13694
88,126.43417,-66.13694,135.61167,-66.39611
88,135.61167,-66.39611,121.98250,-68.61722
89,292.17625,24.66500,300.27542,27.75361
